1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0.000303598,0.00019505,0.000212573,0.000136486,5.92E-06,6.32E-05,0.00017588,0.003012178,0.000597145,0.001387247,0.002174984,0.002427765,0.000927477,7.58E-05,0.000168548,7.97E-05,9.83E-05,5.30E-05,0.000184858,6.53E-05,0.000178895,0.000107919,0.000204374,8.06E-05,0.000172852,3.43E-05,3.23E-05,6.43E-05,7.07E-05,6.71E-05,6.49E-05,0.000372263,0.000345812,0.000209841,0.000424111,0.000328209,5.02E-05,0.000389111,3.87E-05,0.009867978,0.0005621,0.000184313,0.000240525,0.00016946,0.00844067,0.025610987,0.003198581,0.048285661,0.049431276,0.646852783,0.000105772,0.000217007,0.00013271,0.000214061,0.000176016,0.000911588,0.000431385,0.000534497,0.000112715,0.000395547,0.000180673,0.000292845,0.000191854,0.000276044,0.000191956,0.000204596,0.000368702,0.000291624,6.45E-05,0.001379636,0.001657906,0.001225605,0.00111567,0.000388925,0.000285184,0.000226758,0.00010217,0.000287233,0.000524594,0.000315515,0.000266143,0.000153909,0.000391574,0.000218769,0.000347493,0.000214386,0.000134569,0.000303963,0.000110531,3.45E-05,0.000130679,0.000627911,0.000339538,0.000206617,0.000491952,0.00072891,0.000401708,0.00039905,0.000363438,0.000448462,0.000381437,0.000147053,7.74E-05,9.26E-05,0.000114409,0.00012973,6.24E-05,0.000243568,0.000379873,0.000539999,0.000163369,0.000270582,0.000265898,2.91E-05
0.000248355,0.000196937,0.000185244,0.000160312,1.80E-05,9.72E-05,0.000143465,0.001429838,0.001013202,0.000881204,0.001674956,0.002209166,0.000604322,0.000112754,0.00019076,0.000106314,0.000176632,0.000141061,0.000228117,0.000106759,0.000222094,0.026501207,0.000222204,0.000108127,0.0001831,6.78E-05,6.60E-05,9.94E-05,0.000101217,0.00010925,0.000127474,0.000262821,0.000246258,0.000239335,0.000339082,0.000276923,0.000314458,0.000325511,6.56E-05,0.010203627,0.000137507,0.000350393,0.000285659,0.074742582,0.067628011,0.061209762,0.016671781,0.108746464,0.012236035,0.000503642,0.041663971,0.000769085,0.001355874,0.002777067,0.000196659,0.000771231,0.000643762,0.000482094,0.000141491,0.000880481,0.000677292,0.000462589,0.000189236,0.01903975,0.000141728,9.52E-05,0.000204953,0.001504733,0.000216111,0.001512429,0.002273729,0.001837914,0.006631183,0.000236882,0.000486569,0.000184021,0.000139882,0.000301223,0.000126818,0.000254809,0.000228641,0.000149137,0.000234792,0.000163903,0.000277406,0.000156386,0.000122254,0.000335559,0.000655451,2.75E-05,0.000102304,0.00047087,0.000343533,8.13E-05,0.0002939,0.000589592,0.000401771,0.00039176,0.000455168,0.000201781,7.90E-05,0.000177921,9.99E-05,0.000103524,0.000220079,0.000223232,0.00013438,0.000289721,0.000780724,0.001658924,0.000166922,0.000285826,0.000869093,0.000115182
0.000645484,0.000311561,0.000293392,0.000252896,5.86E-05,0.000236126,0.000253677,0.112754171,0.01746143,0.043317742,0.070033284,0.088660934,0.003587398,0.000248549,0.000416722,0.000251599,0.000411366,0.000326076,0.000755516,0.000291181,0.000428163,0.000432244,0.000835733,0.000509052,0.000607954,0.000165523,0.000167174,0.000222609,0.00013829,0.000267098,0.000342114,0.000779447,0.000551834,0.000529268,0.001544382,0.000506449,0.000167826,0.001318325,0.000189496,0.000451882,0.000971367,0.000424333,0.000306364,0.000412021,0.00043453,0.000720617,0.000464916,0.000309908,0.000425532,0.000107408,0.000377276,0.000945213,0.001038278,0.000575722,0.000558611,0.000891317,0.00065861,0.000646264,0.000222345,0.000509417,0.000328118,0.00044347,0.000389186,0.000390247,0.000224696,0.000193638,0.000312353,0.000263653,0.00024475,0.001149402,0.001417008,0.001210304,0.000957346,0.001051287,0.000331539,0.000229292,0.000138937,0.000739698,0.000926104,0.000729914,0.001549555,0.000420296,0.001341556,0.000240944,0.000348404,0.000182158,8.19E-05,0.000752418,8.11E-05,0.000118313,0.000281507,0.000606857,0.000299384,0.000178251,0.000416368,0.000764793,0.00062699,0.000595795,0.000537821,0.000529487,0.000366951,0.000406234,0.000154886,0.000207224,0.000510684,0.000273223,0.000111388,0.000383075,0.000387367,0.000548306,0.0003902,0.000370046,0.00041452,6.50E-05
0.003334746,0.006948395,0.000125235,0.002186654,4.52E-05,0.000499683,0.000535543,9.02E-05,4.68E-05,4.41E-05,0.000114955,5.84E-05,0.000246702,0.044687318,0.003242197,0.00107352,0.017151794,0.023360222,0.003158918,0.049783344,0.003492965,0.051061619,0.001365103,0.000368032,0.000686842,0.000269075,0.300798193,0.006797644,0.000924083,0.000681269,0.002484329,0.000366019,0.00027095,0.000464657,0.000183773,0.000197249,6.97E-05,0.000947056,0.01024075,0.008518994,0.009844451,0.000256663,0.000856041,0.000527883,0.000538318,0.000502722,0.004996911,0.00450331,0.000125992,0.000137952,0.002483628,0.000135903,0.000101457,0.001369082,0.000343385,0.001080236,0.00025393,0.000205725,0.000182036,0.00029818,0.000311161,0.000661022,0.000672979,0.00600421,5.43E-05,3.63E-05,0.000137195,0.000109622,0.000369551,0.000209432,0.000274517,0.000351572,0.000413681,0.006398376,0.00354471,0.020351559,0.088366897,0.0002483,0.000364707,0.000132902,0.00044713,0.000746181,6.59E-05,7.05E-05,0.000251179,7.28E-05,3.52E-05,8.50E-05,2.38E-05,1.83E-05,3.55E-05,0.000155322,0.000278745,1.36E-05,0.000113361,0.000566907,0.000112579,0.000499886,0.000867327,0.000111634,0.000971433,0.001446777,0.000607809,0.000935825,0.000522615,0.003050842,0.003961366,0.001106331,0.003022053,0.002366471,0.000967837,0.0002628,0.00100482,0.001898942
3.44E-05,2.30E-05,2.03E-05,0.006192319,1.76E-05,0.001612607,0.000550339,5.19E-05,2.47E-05,2.44E-05,0.000116153,1.60E-05,8.64E-05,0.000205886,0.00321269,3.79E-05,0.000633177,5.88E-05,0.000148714,0.001729949,0.000179579,0.005499763,8.80E-05,0.000234835,2.54E-05,3.50E-05,1.87E-05,4.55E-05,1.82E-05,6.91E-05,6.18E-05,5.27E-05,4.92E-05,3.59E-05,3.16E-05,2.44E-05,1.27E-05,0.000400886,0.000203341,0.000790018,0.00124152,2.21E-05,2.37E-05,2.92E-05,3.36E-05,3.42E-05,3.51E-05,2.91E-05,2.93E-05,4.45E-06,2.66E-05,2.77E-05,1.73E-05,3.00E-05,5.48E-05,3.55E-05,3.96E-05,3.87E-05,3.69E-05,3.64E-05,3.86E-05,5.18E-05,4.32E-05,3.08E-05,1.12E-05,5.54E-06,1.08E-05,1.02E-05,5.24E-06,4.24E-05,4.55E-05,3.34E-05,2.86E-05,0.000774554,0.000464531,0.001658898,0.001866703,2.49E-05,1.56E-05,9.53E-06,1.93E-05,2.69E-05,9.07E-06,1.04E-05,1.57E-05,1.42E-05,7.78E-06,1.86E-05,3.94E-06,4.44E-06,8.72E-06,1.23E-05,1.64E-05,1.41E-06,1.55E-05,3.46E-05,1.65E-05,4.61E-05,7.95E-05,6.22E-05,0.000124206,0.000289404,0.000135047,0.000232025,0.000183865,0.000337203,0.000594269,1.58E-05,8.53E-05,0.001373864,5.80E-05,6.10E-05,3.12E-05,7.91E-06
0.002410701,0.004715924,7.59E-05,0.001432268,2.81E-05,0.000326174,0.000367841,8.72E-05,5.14E-05,9.03E-05,0.000355239,5.50E-05,0.000178062,0.000925468,0.001168183,0.107870591,0.00609744,0.0523632,0.002324679,0.026966391,0.024932716,0.040370595,0.00052338,0.000117703,0.002440434,7.10E-05,5.43E-05,0.000191821,0.000190708,0.000203547,0.000364761,0.000130496,0.000127956,0.000100777,0.000119272,8.82E-05,3.55E-05,0.003689437,0.00025385,0.000400015,0.010508681,9.15E-05,7.34E-05,0.000109164,0.000186637,0.00015899,0.000139393,9.06E-05,7.15E-05,1.31E-05,5.98E-05,7.83E-05,4.94E-05,8.18E-05,0.000239559,0.000402812,0.000935449,0.000463049,0.000193256,0.000269589,0.000312677,0.000140872,0.000194209,0.001018258,5.44E-05,3.52E-05,7.71E-05,0.000335207,0.000770254,0.000230867,0.000276693,0.000269614,0.000234587,0.000686684,0.00274841,0.005889532,0.00825346,0.00014084,0.000207279,6.23E-05,6.40E-05,0.001063649,5.17E-05,4.87E-05,0.000276817,5.16E-05,3.96E-05,8.72E-05,1.51E-05,1.62E-05,3.66E-05,0.000109433,0.000242503,1.55E-05,7.66E-05,0.000453558,8.98E-05,0.000662325,0.001054421,6.31E-05,0.000171147,0.002232262,0.000885811,0.001239564,0.001159146,0.003745941,0.005674169,0.000735694,0.001750437,0.002516896,0.00074354,0.000386291,0.001766397,0.003402488
0.001780606,0.004193445,7.02E-05,0.004476769,4.72E-05,0.001061415,0.000783807,6.42E-05,4.77E-05,2.72E-05,9.83E-05,4.01E-05,0.000129634,0.001172492,0.002652416,0.001662646,0.018296125,0.001001607,0.004582259,0.01322149,0.0025978,0.008725263,0.001662728,0.000488295,0.000122597,9.79E-05,0.001784974,0.000163315,5.23E-05,0.000201192,0.000172226,0.000125758,0.000117005,9.36E-05,8.68E-05,7.00E-05,2.93E-05,0.000272745,0.000215301,0.000514426,0.000613059,8.62E-05,7.40E-05,8.00E-05,9.16E-05,6.81E-05,0.000104219,7.93E-05,8.23E-05,1.10E-05,7.52E-05,7.77E-05,4.81E-05,8.56E-05,0.000194405,0.000146217,0.000131896,0.000118991,0.00011546,0.00013202,0.000154623,0.000159285,0.000134971,0.00011417,2.95E-05,1.50E-05,5.94E-05,2.79E-05,4.93E-05,7.90E-05,6.75E-05,7.40E-05,7.49E-05,0.00035061,0.000542025,0.001953527,0.003268787,6.50E-05,3.41E-05,2.43E-05,5.41E-05,6.09E-05,2.22E-05,3.00E-05,0.000206697,4.65E-05,2.09E-05,3.32E-05,1.20E-05,6.89E-06,1.60E-05,3.82E-05,4.05E-05,3.95E-06,2.68E-05,6.28E-05,4.09E-05,5.72E-05,8.13E-05,4.97E-05,0.000338199,0.000706191,0.000206426,0.000320676,0.00020198,0.000591102,0.001295026,0.000491168,0.003148155,0.001546597,0.000183202,0.000200332,0.000390563,0.000541054
2.78E-05,7.72E-05,7.59E-06,3.44E-05,1.23E-07,1.01E-05,8.15E-06,4.13E-06,6.76E-07,2.03E-06,6.09E-06,2.08E-06,1.43E-05,0.000249951,0.016941687,0.001577934,0.009113549,0.179957485,0.004312951,0.025616016,0.00472518,0.014467887,0.001188384,0.000484814,1.56E-05,6.81E-07,0.00048665,1.55E-05,3.85E-06,2.34E-06,6.23E-06,3.63E-06,3.32E-06,1.01E-05,8.61E-06,4.66E-06,2.54E-06,0.002772503,0.000487281,0.001081947,0.002024767,0.001619884,4.73E-05,3.51E-06,6.34E-06,5.28E-06,5.30E-06,2.78E-06,2.19E-06,6.46E-07,5.31E-06,3.80E-06,2.93E-06,4.28E-06,2.47E-06,1.48E-05,1.15E-05,1.27E-05,1.90E-06,9.37E-06,4.31E-06,4.96E-06,3.45E-06,7.53E-06,1.25E-06,7.21E-07,4.03E-06,2.15E-06,2.36E-06,2.47E-06,2.86E-06,6.75E-06,2.40E-06,1.70E-05,9.11E-05,0.000536041,0.001388161,4.45E-06,1.18E-06,5.70E-06,3.12E-06,2.59E-06,2.56E-06,2.85E-06,5.98E-06,2.19E-06,1.05E-06,3.76E-06,7.82E-07,2.83E-07,1.11E-06,8.36E-06,3.58E-06,5.12E-07,4.72E-06,1.09E-05,4.78E-06,5.77E-06,5.56E-06,3.42E-06,9.46E-06,2.68E-05,0.000146304,0.000187476,0.000174693,6.62E-05,0.000146512,7.14E-06,3.12E-05,7.29E-05,4.10E-06,2.83E-06,6.90E-06,6.00E-06
0.001122898,0.003266837,0.000281748,0.001702266,4.87E-05,0.000518134,0.000357204,5.98E-05,2.54E-05,2.37E-05,0.000129229,4.23E-05,9.89E-05,0.002800515,0.001690817,0.001399656,0.02327787,0.000642395,0.017270369,0.094084992,0.01658154,0.012445126,0.005374001,0.020707134,8.18E-05,0.000109043,6.21E-05,0.000224848,0.00018878,0.000282899,0.000403853,0.000109827,0.000114509,0.000125796,9.85E-05,7.02E-05,3.81E-05,0.000132351,0.000134077,0.000154066,9.95E-05,6.78E-05,0.000114253,0.000114297,0.000168269,0.000100682,0.000129154,9.86E-05,8.04E-05,8.07E-06,0.000164389,0.000100645,6.87E-05,0.000113868,0.000168258,0.000144301,0.000221089,0.00021772,0.000123811,0.000174557,0.000173075,0.000183498,0.000135717,8.68E-05,2.81E-05,1.44E-05,4.25E-05,2.89E-05,3.10E-05,7.41E-05,5.99E-05,6.46E-05,7.22E-05,0.000152044,0.001703286,0.007017933,0.005461499,5.47E-05,3.25E-05,3.27E-05,5.35E-05,5.74E-05,1.92E-05,2.95E-05,0.000109274,4.21E-05,1.01E-05,3.36E-05,1.18E-05,6.58E-06,1.54E-05,3.66E-05,3.85E-05,4.75E-06,2.32E-05,6.33E-05,3.84E-05,3.73E-05,4.85E-05,2.71E-05,0.000327135,0.000971275,0.000397654,0.000642772,0.000691228,0.001193845,0.002621554,0.00021424,0.001381471,0.002636485,0.000211505,0.000185711,0.000197574,4.81E-05
0.000811765,0.001812291,0.000123377,0.001181281,3.89E-05,0.000328112,0.00034611,0.000486065,8.56E-05,0.000153117,0.000644327,0.000278537,0.000759657,0.000519406,0.002617615,0.002750833,0.006423759,0.000817251,0.002588643,0.020948997,0.009803488,0.008188905,0.000806617,0.002038993,0.000178692,8.59E-05,3.90E-05,0.000473385,0.000153751,0.000176044,0.000164041,0.000133211,0.000169055,0.002278501,0.000956349,0.000144904,0.000623804,0.000468094,0.000292346,0.000350259,0.000873908,0.000152313,0.002412032,0.000273172,0.000382362,0.000158314,0.000186032,0.000181398,0.000166926,4.44E-05,0.000725147,0.000203781,0.000266254,0.000315255,0.000196297,0.000681447,0.00132437,0.001096433,0.000205491,0.000941172,0.000335795,0.000287383,0.000568529,0.000174147,4.42E-05,2.53E-05,0.000369369,0.000142927,0.000314823,6.90E-05,5.78E-05,7.52E-05,0.00011098,0.000473089,0.002378221,0.003682365,0.010815933,7.23E-05,0.00012861,0.000552837,4.89E-05,0.000302298,2.40E-05,3.06E-05,0.000220899,4.61E-05,2.57E-05,3.62E-05,1.16E-05,6.44E-06,1.54E-05,4.85E-05,0.000112308,4.54E-06,2.96E-05,0.000203326,4.44E-05,0.000159726,0.000277812,7.94E-05,0.000553718,0.000693191,0.000847515,0.001427657,0.001056971,0.000531234,0.002018597,0.000405173,0.001409781,0.002020034,0.000185919,0.000192259,0.000506922,0.000398989
0.003560636,0.008597944,6.16E-05,0.005124475,1.06E-05,0.001045667,0.001193944,5.71E-05,6.34E-05,3.82E-05,0.00010732,4.10E-05,0.000181191,0.001207568,0.01150868,0.010956728,0.022504429,0.003973719,0.023203879,0.080234741,0.135249452,0.064557582,0.046449541,0.007701995,0.00305673,2.01E-05,1.11E-05,4.46E-05,2.72E-05,5.13E-05,6.81E-05,4.86E-05,6.23E-05,4.87E-05,6.75E-05,4.86E-05,0.00014816,0.002308693,0.000146293,0.000299568,0.002216299,9.68E-05,4.41E-05,3.69E-05,6.15E-05,6.27E-05,5.55E-05,2.43E-05,3.06E-05,4.11E-06,3.24E-05,5.33E-05,0.000125292,0.000160625,5.31E-05,0.000123822,0.000104774,9.91E-05,5.32E-05,0.000324432,0.000403525,7.48E-05,7.62E-05,0.000516508,8.42E-05,5.30E-05,0.00010723,4.65E-05,0.00010088,0.000133193,0.000148139,0.000121817,0.000116478,0.000121184,0.001117174,0.008824842,0.014174726,8.16E-05,5.96E-05,4.36E-05,3.33E-05,8.85E-05,4.46E-05,3.69E-05,0.000490055,2.86E-05,2.63E-05,8.02E-05,1.05E-05,2.64E-05,6.69E-05,9.24E-05,5.14E-05,1.80E-05,5.07E-05,0.000181785,9.92E-05,0.000179707,0.000255635,8.51E-05,0.00032367,0.001011055,0.000281527,0.000368879,0.000286845,0.000352423,0.001756025,0.001075274,0.0062053,0.002386608,8.20E-05,9.73E-05,0.000828419,0.000222906
0.015206283,0.036728475,0.000245832,0.022435276,0.000160287,0.004685161,0.005201359,0.000165813,0.000219501,6.57E-05,0.000243489,0.000125345,0.000505508,0.004578028,0.0119099,0.013956329,0.090968562,0.007097866,0.019759315,0.062225154,0.022710643,0.050254669,0.003689804,0.003488388,0.000477255,0.000323534,0.00279704,0.000478541,0.000186103,0.000681632,0.000597736,0.000354042,0.000357134,0.000288241,0.000248325,0.000200819,9.73E-05,0.000800765,0.000494443,0.001438695,0.000856505,0.000438178,0.000237458,0.000249001,0.000278756,0.000187079,0.000307258,0.00024092,0.000251326,2.53E-05,0.000242168,0.000235685,0.000149551,0.000267417,0.000528937,0.000333166,0.00042449,0.000360519,0.000416623,0.000515711,0.000729558,0.0005478,0.000519123,0.000356757,8.88E-05,4.52E-05,0.000340045,9.04E-05,0.000339194,0.000236261,0.000183978,0.000184045,0.000253914,0.000430164,0.002035016,0.004818135,0.008705358,0.000175517,0.000110312,5.86E-05,0.000155874,0.000206329,6.44E-05,7.98E-05,0.001529563,0.000130018,4.15E-05,8.98E-05,3.37E-05,2.17E-05,4.66E-05,7.16E-05,9.64E-05,1.09E-05,4.27E-05,0.000150309,0.00010096,0.000172118,0.000238542,0.000145614,0.000891064,0.00208723,0.000492346,0.000754417,0.0004907,0.001007685,0.003069304,0.004092769,0.026805662,0.005077471,0.000624199,0.000695449,0.002957261,0.000509333
0.000208828,0.000381974,9.16E-05,0.000366405,6.77E-06,0.000129064,0.000121662,6.70E-05,6.67E-05,2.94E-05,0.000101482,0.000166375,4.01E-05,0.00012736,0.000159538,0.001645467,0.001702875,0.000806364,0.000505471,0.001481288,0.00059745,0.001061878,0.048507177,8.08E-05,0.00941666,1.35E-05,1.68E-05,2.20E-05,9.83E-06,2.06E-05,2.71E-05,7.47E-05,5.26E-05,9.52E-05,5.05E-05,3.52E-05,1.81E-05,0.000130167,5.19E-05,8.20E-05,0.000217192,6.08E-05,0.000583088,0.000130972,0.00015598,9.62E-05,8.29E-05,8.17E-05,0.000152559,5.04E-05,0.000137398,4.92E-05,5.71E-05,6.76E-05,4.07E-05,8.53E-05,0.00016083,0.000105575,3.74E-05,8.32E-05,0.000143337,4.53E-05,4.38E-05,0.000433901,1.82E-05,1.13E-05,3.23E-05,1.73E-05,1.61E-05,3.70E-05,3.11E-05,5.01E-05,3.88E-05,6.16E-05,0.000134943,0.00173388,0.005127904,4.71E-05,3.69E-05,2.02E-05,8.82E-05,5.51E-05,2.57E-05,1.56E-05,0.00015222,2.82E-05,4.58E-05,3.16E-05,5.05E-06,3.13E-05,0.000289267,5.04E-05,7.63E-05,2.47E-06,2.22E-05,4.98E-05,3.57E-05,5.00E-05,9.47E-05,4.20E-05,0.00047544,0.000151303,5.31E-05,9.64E-05,0.000162116,0.000141775,0.000303449,0.000175822,0.005247419,0.013144008,0.000125919,0.000142317,0.000229485,0.000159341
0.000598355,8.14E-05,0.000144711,5.32E-05,1.68E-06,6.64E-05,0.000967755,9.45E-05,0.000115499,2.14E-05,0.000332831,0.000212019,1.72E-05,2.77E-05,1.95E-05,9.41E-06,0.000111667,9.43E-06,0.000122813,0.000503791,0.000128025,7.61E-05,0.006719998,0.081389845,0.004587432,2.79E-06,1.45E-06,4.60E-06,2.46E-06,6.61E-06,6.34E-06,8.52E-05,0.000124775,0.000570607,4.37E-05,0.000144251,1.42E-06,2.04E-05,4.14E-06,6.40E-05,0.000139425,7.88E-05,0.000431506,0.000157975,0.000260278,1.52E-05,0.000159501,4.57E-05,0.00025441,2.97E-05,1.26E-05,5.36E-05,5.03E-05,5.22E-05,2.63E-05,0.000175049,1.98E-05,1.35E-05,1.14E-05,5.46E-05,2.66E-05,7.06E-05,3.82E-05,0.000585733,2.20E-06,1.27E-06,4.30E-06,6.63E-05,1.32E-06,2.29E-05,4.66E-06,2.55E-05,1.08E-05,8.75E-05,9.82E-05,0.026175553,0.027709745,3.75E-05,8.94E-05,6.05E-06,0.002361776,5.25E-06,4.59E-06,6.08E-06,8.00E-06,4.13E-06,2.30E-06,1.00E-05,1.85E-06,0.000430533,9.77E-06,1.58E-05,7.59E-05,9.40E-07,9.19E-06,2.46E-05,1.54E-05,2.46E-05,3.31E-05,0.000303923,0.000245826,6.47E-05,4.73E-06,0.000500239,0.000188362,1.41E-05,3.24E-05,6.52E-06,0.000505633,0.007596279,5.75E-05,3.37E-05,0.000132922,7.16E-05
0.000453274,0.000192401,0.000558259,0.000552496,2.47E-05,0.000203855,0.000565567,0.000190366,0.000139597,9.42E-05,0.000329412,0.000206179,6.57E-05,0.000185816,0.000146486,5.22E-05,0.00030481,0.000108917,0.0002649,0.000152252,0.000928267,0.000276779,0.003333856,0.000533386,0.032948826,5.09E-05,3.32E-05,9.32E-05,5.34E-05,0.000109067,0.00010515,0.000128502,0.000203879,0.001173601,0.000371089,0.000219722,0.000164179,0.001130443,0.000152909,0.001379661,0.000482887,0.001516254,0.000453253,0.000557789,0.000311204,0.000230313,0.00044016,0.00033851,0.000172357,2.73E-05,6.15E-05,9.69E-05,0.000117868,0.000184642,0.000121392,0.000250522,0.0002368,0.000155749,0.000115956,0.000360956,0.000162977,0.000115054,0.00011209,0.000180802,3.38E-05,2.07E-05,3.25E-05,0.000126832,1.38E-05,8.56E-05,0.000164333,0.000149639,0.000136505,0.000119804,7.30E-05,0.014004698,0.025355727,6.91E-05,0.000126262,2.03E-05,0.001139167,4.52E-05,2.86E-05,3.02E-05,7.12E-05,3.22E-05,2.39E-05,2.91E-05,1.10E-05,0.000295823,2.02E-05,3.51E-05,5.47E-05,4.96E-06,2.84E-05,5.16E-05,3.96E-05,5.02E-05,0.000128051,0.000250685,0.000165592,7.94E-05,2.28E-05,0.000407891,0.000152759,7.99E-05,5.69E-05,5.26E-05,0.000231841,0.003348279,0.000135189,0.000152287,0.000282475,3.55E-05
0.000265804,6.75E-05,0.000141626,0.000877874,8.45E-06,0.00118689,0.000450159,5.96E-05,1.93E-05,2.04E-05,0.000156181,5.06E-05,2.22E-05,0.000305121,5.73E-05,3.68E-05,4.34E-05,4.57E-05,6.27E-05,4.17E-05,0.000105029,7.13E-05,0.000105891,2.93E-05,0.000805308,0.042694991,6.28E-05,0.047758077,0.042479943,0.039093283,0.002754444,3.60E-05,0.00013367,0.000304032,0.000288402,0.004061841,0.00013524,0.000739033,9.61E-05,0.00090714,0.000464199,0.00290597,0.001160692,0.000383519,0.000121209,6.54E-05,0.000384035,0.000255525,7.20E-05,1.29E-05,3.18E-05,7.37E-05,6.35E-05,0.000148303,0.000944099,0.000874671,0.003887868,0.003441028,0.000311109,0.000297179,0.00028269,0.000241755,0.021353909,0.001754609,1.57E-05,9.70E-06,9.66E-06,0.00010054,1.80E-05,0.000113001,0.000173925,0.000126565,9.32E-05,4.58E-05,8.59E-05,4.29E-05,1.48E-05,4.00E-05,2.67E-05,1.47E-05,1.51E-05,2.26E-05,3.53E-06,1.26E-05,4.57E-05,5.35E-06,9.87E-07,3.30E-06,4.11E-06,5.05E-07,7.33E-07,2.71E-06,3.24E-05,1.85E-06,1.93E-06,1.83E-05,3.04E-06,1.04E-05,7.47E-05,4.57E-06,4.61E-05,3.88E-05,0.002248553,0.001219651,1.78E-05,0.000394037,0.000260775,3.52E-05,6.71E-05,0.000158736,8.95E-05,0.000601142,0.00021006,4.74E-05
9.76E-06,3.85E-05,2.10E-05,8.13E-05,2.36E-07,0.000105315,0.000103051,6.04E-05,2.91E-05,1.27E-05,4.98E-05,5.82E-06,7.22E-06,0.000116109,0.003786329,0.000141176,0.001913664,0.016885282,5.83E-05,0.000169034,0.001427856,0.001046585,0.000974748,0.000504937,0.000757739,0.004328747,0.090611146,0.004101601,0.008387126,0.005780983,0.016072357,0.000400832,0.000400765,0.001728809,8.61E-05,0.000746203,0.000197611,0.000724432,0.019828856,0.002523798,0.00044344,0.000979356,0.004479242,0.002351259,0.002250953,0.001956931,0.027739948,0.025091947,7.51E-05,0.000591582,0.013754194,0.00010604,0.000165331,0.007157356,0.001038926,0.004699562,0.000788054,0.000459051,0.000268532,0.000146607,0.000375208,0.002455947,0.004674408,0.014231583,9.34E-05,0.000102072,0.00039015,0.000130537,6.80E-06,0.000442886,0.000147361,0.000266004,0.000344598,0.000727782,0.000158362,0.000289369,0.000108101,0.000410816,0.001368759,0.000333712,0.001896364,0.003226312,4.50E-06,1.83E-06,0.000123414,4.55E-06,1.05E-06,2.25E-05,3.46E-06,3.34E-05,4.23E-06,4.68E-06,5.55E-06,2.08E-07,2.31E-06,0.000301398,5.51E-06,0.000535951,0.001261905,0.000186385,0.004430149,0.001049684,0.000595061,0.001087829,0.000704208,0.000193676,0.000109126,0.002758869,0.002652334,0.003197667,0.000135971,0.000369548,0.000956099,0.000481206
0.000318084,0.000190482,0.000632235,0.002564946,0.00012211,0.005375502,0.001439166,0.000443363,0.000334382,0.000116403,0.000651164,0.00025599,0.000155903,0.001488192,0.001474582,0.000873421,0.000553683,0.001117784,0.001626984,0.001162441,0.00229651,0.001794052,0.000948393,0.0001567,0.000698093,0.020034051,0.001758262,0.030604781,0.025563471,0.027642094,0.008763581,0.000477403,0.001865063,0.000816397,0.001763015,0.003658414,0.000191077,0.001226314,0.000456822,0.003550892,0.004320505,0.00435107,0.003584298,0.001629277,0.001368155,0.000637819,0.006022886,0.000862781,0.001975735,7.07E-05,0.000846391,0.002253292,0.001891326,0.00416506,0.002747035,0.005455479,0.00526933,0.006071696,0.001891518,0.001460459,0.001396905,0.001134408,0.01994295,0.002219587,0.000243835,0.000137483,0.00014963,0.00040314,0.00065885,0.002038144,0.002602894,0.001127001,0.001224449,0.001034033,0.001075666,0.001860044,0.000212823,0.001611602,0.000854065,0.000622098,0.000117249,0.000632722,6.57E-05,7.37E-05,0.000584397,7.90E-05,3.57E-05,0.000140325,4.52E-05,1.92E-05,2.24E-05,4.14E-05,0.000551639,4.52E-05,1.84E-05,0.000206364,5.65E-05,0.000250431,0.000947164,0.000111732,0.000965623,0.001443078,0.001384583,0.001125447,0.000468,0.002664434,0.001508141,0.000677692,0.000796401,0.001479073,0.000957247,0.00131242,0.004033879,0.002385833
